시도,구군,행정구역명,시설명,소재지,시설용량,물리적 용량,생물학적 용량,고도 용량,유입하수량,물리적 유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,물리적 방류량,생물학적 방류량,고도 방류량,유입_생화학적 산소요구량(BOD),방류_생화학적 산소요구량(BOD),유입_총유기탄소(TOC),방류_총유기탄소(TOC),유입_부유물질량(SS),방류_부유물질량(SS),유입_총질소(T-N),방류_총질소(T-N),유입_총인(T-P),방류_총인(T-P),유입총대장균군수,방류총대장균군수,처리효율,처리부하량,처리방법,적용신기술,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,준공일,가동개시일,사업비(백만원),방류수소독방법,수계,지류,세부단위구역,지역구분,명칭,목표수질_생화학적 산소요구량(BOD),에너지자립율,에너지자체생산량,연간 총 에너지 사용량_계_(TOE),연간 총 에너지 사용량_총 전력사용량(kWh),연간 총 에너지 사용량_자체 에너지사용량(TOE),하수처리량당 이산화탄소(CO2)배출량,운영주체,위탁 업체명,위탁비용,위탁계약기간(시작),위탁계약기간(종료),직원총수(명),안전사고건수
경상남도,사천시,사천시,백운,백천동 202 ,245,0,0,245,33.2,0,0,33.2,33.2,0,0,33.2,177.4,2.2,87,3.4,150.8,2,43.859,4.573,4.707,0.673,124477,94,98.8,5.8,JASSFR,,0,0,0,0,2009-06-15,2009-06-15,1567,,낙동강,사천만,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,7.7,33648,0,1.277,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,늑도,늑도동 28-7 ,230,0,0,230,65.5,0,0,65.5,65.5,0,0,65.5,209.3,3,95.1,4.7,181.2,3.8,103.661,12.4,8.353,0.947,103104,56,98.6,13.5,KSMBR,,0,0,0,0,2008-12-15,2008-12-15,1540,,낙동강,사천만,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,21.1,92306,0,1.77,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,신수도,신수동 526 ,100,0,0,100,90.2,0,0,90.2,90.2,0,0,90.2,92.7,1.3,53.7,4.1,120.4,2,49.853,11.494,4.882,1.277,146185,79,98.6,8.2,SNR,,0,0,0,0,2007-11-05,2007-11-05,1564,,낙동강,사천만,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,1,4179,0,0.058,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,원전마을,사천시 곤명면 봉계리 752-129 ,70,0,0,70,77.9,0,0,77.9,77.9,0,0,77.9,119.1,1.2,59.2,3.9,96.7,1.8,45.521,8.835,4.368,0.722,211094,42,99,9.2,SNR,,0,0,0,0,2020-08-31,2020-10-01,4486,,낙동강,곤양천,서부경남,500톤 미만 50톤 이상,남강댐,Ⅰb,0,0,2,8615,0,0.139,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,홀곡,사천시 이홀동 191 ,70,0,0,70,78.7,0,0,78.7,78.7,0,0,78.7,295.6,2,108.1,3.4,224.9,3,63.031,10.761,6.669,1.186,321543,174,99.3,23.1,FNR,,0,0,0,0,2015-12-06,2016-07-28,2160,,낙동강,봉현천,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,16.8,73206,0,1.167,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,구포,서포면 자혜리 434-2 ,55,0,0,55,35.9,0,0,35.9,35.9,0,0,35.9,71.6,0.8,44.6,4.6,106.4,0.7,37.603,11.801,3.805,1.091,53356,7,98.9,2.5,KSMBR,,0,0,0,0,2011-01-01,2011-01-01,1190,,낙동강,구랑천,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,13.8,60052,0,2.101,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,두량,사천읍 두량리 1514-4 ,50,0,0,50,35.1,0,0,35.1,35.1,0,0,35.1,66.5,1.5,44.8,3.6,61.1,2.6,34.5,10.125,3.484,1.187,66044,164,97.7,2.3,JASSFR,,0,0,0,0,2010-11-01,2010-11-01,1067,,낙동강,사천만,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,6.5,28250,0,1.011,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,소곡,정동면 쇄실길 23,50,0,0,50,37.1,0,0,37.1,37.1,0,0,37.1,123.5,2.6,57.4,4.1,98.3,4.3,39.805,9.908,4.346,1.006,140762,225,97.9,4.5,JASSFR,,0,0,0,0,2013-11-15,2013-11-13,2325,,낙동강,사천강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,6.7,29061,0,0.982,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,대산,정동면 장산리 434-8 ,45,0,0,45,27.8,0,0,27.8,27.8,0,0,27.8,102.9,3.6,52.9,5,136.8,2.8,41.675,17.13,3.908,1.662,151031,99,96.5,2.8,HEMT,,0,0,0,0,1995-12-12,1995-12-12,800,,낙동강,사천강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,5.7,25080,0,1.133,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,벽동,신벽동 248-1 ,45,0,0,45,44.3,0,0,44.3,44.3,0,0,44.3,77.6,1.3,46,2.6,76.2,0.7,36.878,13.175,3.713,1.493,61767,18,98.3,3.4,HEMT,,0,0,0,0,2001-12-28,2001-12-28,288,,낙동강,사천만,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,2.9,12711,0,0.36,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,금진,서포면 금진리 325-1 ,40,0,0,40,36.4,0,0,36.4,36.4,0,0,36.4,76.1,1.1,47.9,2.8,124,2.4,36.188,8.411,3.848,0.966,104342,24,98.6,2.7,SNR,,0,0,0,0,2003-07-25,2003-07-25,468,,낙동강,사천만,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,0.2,919,0,0.032,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,대곡,정동면 대곡리 479-4 ,40,0,0,40,145.2,0,0,145.2,145.2,0,0,145.2,67.6,3.5,47.2,4.4,66,5,31.27,10.836,3.413,0.984,28756,153,94.8,9.3,혐기 호기 접촉순환공법,,0,0,0,0,1998-05-21,1998-05-21,302,,낙동강,사천강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,4.6,20169,0,0.209,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,우천,사남면 우천리 988-6,40,0,0,40,23,0,0,23,23,0,0,23,104.3,0.6,52.6,3.5,102,0.3,43.065,17.961,4.381,1.855,48142,2,99.4,2.4,KSMBR,,0,0,0,0,2014-04-24,2014-04-24,2076,,낙동강,죽천천,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,7.5,32670,0,1.783,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,능화,사남면 우천리 531-1 ,35,0,0,35,15,0,0,15,15,0,0,15,70.9,1.9,46.4,2.3,60.8,0.8,34.921,9.208,3.567,1.049,56381,21,97.3,1,KSMBR,,0,0,0,0,1997-06-12,1997-06-12,600,,낙동강,죽천천,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,11.8,51390,0,4.418,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,초량,곤명면 초량리 644-1 ,35,0,0,35,11.8,0,0,11.8,11.8,0,0,11.8,165.1,1.5,69.9,3.2,135.3,4,49.897,16.054,6.972,2.338,221417,86,99.1,1.9,JASSFR,,0,0,0,0,1999-12-27,1999-12-27,572,,낙동강,곤양천,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,4.6,20001,0,2.119,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,학촌,정동면 학촌리 126-3 ,35,0,0,35,46.9,0,0,46.9,46.9,0,0,46.9,53,1.2,38,2.8,28.4,1.3,25.819,10.292,2.839,1.162,15600,53,97.7,2.4,HEMT,,0,0,0,0,1997-06-10,1997-06-10,400,,낙동강,사천강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,4,17469,0,0.468,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,내구,서포면 내구리 80-8 ,30,0,0,30,22.5,0,0,22.5,22.5,0,0,22.5,71.7,1,40.5,2.4,73.7,1.1,33.78,9.074,3.322,1.065,74358,50,98.6,1.6,SNR,,0,0,0,0,2007-01-05,2007-01-05,638,,낙동강,사천만,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,0.2,942,0,0.053,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,다평,서포면 다평리 721-13 ,30,0,0,30,45.5,0,0,45.5,45.5,0,0,45.5,69.7,0.6,44.7,2.6,146.9,1.5,40.027,13.345,5.05,1.214,41097,16,99.1,3.1,SNR,,0,0,0,0,2007-12-13,2007-12-13,1470,,낙동강,사천만,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,0.6,2655,0,0.073,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,마곡,곤명면 마곡리 410-7 ,30,0,0,30,19.3,0,0,19.3,19.3,0,0,19.3,76.8,1.8,50,3.7,64.2,5.4,37.009,16.788,3.464,1.887,111036,263,97.7,1.4,SMMIAR,,0,0,0,0,2006-12-15,2006-12-15,497,,낙동강,덕천강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,5.5,23932,0,1.556,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,서구,서포면 외구리 855-1 ,30,0,0,30,39.6,0,0,39.6,39.6,0,0,39.6,84.5,1.5,41.1,4.1,54.3,1.9,36.707,7.259,3.774,1.694,75550,97,98.2,3.3,SNR,,0,0,0,0,2004-05-06,2004-05-06,468,,낙동강,사천만,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,0.1,364,0,0.012,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,용치,용현면 용치리 485-5 ,30,0,0,30,15.5,0,0,15.5,15.5,0,0,15.5,77.9,4.3,51.6,6.5,84.1,3.2,44.337,19.101,4.016,1.814,52300,199,94.5,1.1,SBR,,0,0,0,0,2014-05-18,2014-05-18,478,,낙동강,사천만,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,6.6,28782,0,2.336,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,중촌,서포면 자혜리 723 ,30,0,0,30,21.9,0,0,21.9,21.9,0,0,21.9,63.3,1.6,40.1,4.9,73.6,1.6,38.161,17.672,3.841,1.783,46500,45,97.5,1.4,KDHST,,0,0,0,0,2003-07-25,2003-07-25,296,,낙동강,사천만,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,7.2,31484,0,1.803,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,마도,경상남도 사천시 마도동 46-4 ,25,0,0,25,38.9,0,0,38.9,38.9,0,0,38.9,67.2,0.9,41.1,2.7,152.8,3.5,26.226,4.76,2.436,0.652,383750,153,98.7,2.6,SNR,,0,0,0,0,2015-12-17,2016-07-28,563,,낙동강,사천만,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,0.8,3313,0,0.107,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,저도,"사천시 마도동 151-10, 151-11, 151-12(3필지) ",20,0,0,20,59.1,0,0,59.1,59.1,0,0,59.1,142.7,2.7,55.3,4.6,253.6,3.8,52.295,10.779,4.667,1.53,89992,79,98.1,8.3,SNR,,0,0,0,0,2015-12-24,2016-07-28,380,,낙동강,사천만,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,0.5,2388,0,0.051,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,환덕,곤양면 환덕리 500-4 ,20,0,0,20,22.8,0,0,22.8,22.8,0,0,22.8,83,0.5,50.5,2.3,73.5,0.5,30.096,8.912,3.089,1.093,135683,15,99.4,1.9,HEMT,,0,0,0,0,2001-12-01,2001-12-01,299,,낙동강,사천만,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,1.2,5094,0,0.281,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,사천시,사천시,신도,"사천시 늑도동 557-5, 541-1(2필지) ",10,0,0,10,11.1,0,0,11.1,11.1,0,0,11.1,133,1.1,86.4,2.9,264.6,2.6,51.839,7.071,4.236,0.417,142317,19,99.2,1.5,SNR,,0,0,0,0,2015-12-30,2016-07-28,355,,낙동강,사천만,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,0.4,1640,0,0.188,공기업,사천시시설관리공단,27.6,2020-01-01,2024-12-31,0,0
경상남도,김해시,김해시,화목,경상남도 김해시 화목로 334(화목동) ,145000,0,0,145000,114609.6,0,0,114609.6,113888.8,0,0,113888.8,181,0.9,64.5,4.5,175.3,0.4,45.269,8.485,4.582,0.045,171727,55,99.5,20640.6,DNR,"전기응집, 인화합물 회수를 이용한 총인제거방법",120.4,0,0,44.8,2000-03-31,2000-02-16,223883.4,자외선 ,낙동강,조만강,동부경남,500톤 이상(Ⅱ지역),낙동강하구언,Ⅰb,8,244.4,3069.7,12337611,244.4,0.136,공기업,김해시도시개발공사,7663,2023-05-01,2028-04-30,23,0
경상남도,김해시,김해시,장유,경상남도 김해시 화목로 334(화목동) ,97000,0,0,97000,63250.3,0,0,63250.3,61803.2,0,0,61803.2,191.2,0.7,50.1,4.7,174.7,0.7,55.699,7.314,5.436,0.047,167077,43,99.6,12045.1,DNR,"전기응집, 인화합물 회수를 이용한 총인제거방법",0,0,0,23.7,2004-12-31,2004-12-31,161267,자외선 ,낙동강,조만강,동부경남,500톤 이상(Ⅱ지역),낙동강하구언,Ⅰb,8.3,220.4,2654.4,10628940,220.4,0.216,공기업,김해시도시개발공사,4811,2023-05-01,2028-04-30,16,0
경상남도,김해시,김해시,진영,경상남도 김해시 진영읍 한림로 1130 ,26000,0,0,26000,19402,0,0,19402,18967.7,0,0,18967.7,267.6,0.8,121.6,4,250.5,2.3,62.606,7.578,6.398,0.041,209973,12,99.7,5176.4,"VIP,HANT,High Rate DAF","무산소/혐기/호기/탈기조와 침지식 중공사막을 이용한 하수 고도처리기술(HANT),해수 담수화를 위한 용존공기부상형 전처리 장치",0,0,131.2,0,2000-04-15,2000-04-15,85335,자외선 ,낙동강,주천강,동부경남,500톤 이상(Ⅱ지역),낙동밀양,Ⅱ,8.5,130.3,1533,6125522,130.3,0.405,공기업,김해시도시개발공사,3875.3,2023-05-01,2028-04-30,16,1
경상남도,김해시,김해시,진례,경상남도 김해시 진례면 서부로 283-68 ,18000,0,0,18000,5549.5,0,0,5549.5,5279.4,0,0,5279.4,214.1,0.7,100.6,3.3,192.3,0.6,44.297,6.837,4.727,0.04,166093,3,99.7,1184.6,"BCS,MBR",BCS,0,0,0,0,2007-10-31,2007-11-01,75962,자외선 ,낙동강,화포천,남해동부,500톤 이상(Ⅱ지역),낙동강남해,Ⅳ,10.5,95.3,907.9,3548650,95.3,0.844,공기업,김해시도시개발공사,2043.8,2023-05-01,2028-04-30,10,0
경상남도,김해시,김해시,상동,경상남도 김해시 상동면 상동로 739-45 ,1800,0,0,1800,1201.1,0,0,1201.1,1177,0,0,1177,177.4,1.4,67.6,3.5,153.6,1.5,31.563,5.036,3.644,0.018,149311,22,99.2,211.4,"BCS-II,BCS,S-DAF",,0,0,0,0,2014-07-31,2014-10-08,27070,자외선 ,낙동강,낙동강,남해동부,500톤 이상(Ⅱ지역),낙동강남해,Ⅳ,8,14.6,183.5,737606,14.6,0.787,공기업,김해시도시개발공사,826.4,2023-05-01,2028-04-30,7,0
경상남도,김해시,김해시,안하,경상남도 김해시 한림면 한림로 252번길 146 ,1600,0,0,1600,1015.9,0,0,1015.9,924.7,0,0,924.7,191.7,1.6,70.4,3.6,143.5,0.8,38.155,5.609,4.482,0.023,151956,4,99.2,193.2,"KSMBR,H-SBR,MBF",,0,0,0,0,2015-05-18,2015-07-01,24776,자외선 ,낙동강,사촌천,남해동부,500톤 이상(Ⅱ지역),낙동강남해,Ⅳ,13.9,27.3,196,736532,27.3,1,공기업,김해시도시개발공사,687.2,2023-05-01,2028-04-30,7,0
경상남도,김해시,김해시,대동,경상남도 김해시 대동면 대동로480번길 150-54 ,1300,0,0,1300,654.7,0,0,654.7,624.1,0,0,624.1,194.9,0.5,62.2,4.4,193.3,0.2,59.362,5.706,5.644,0.033,172459,9,99.7,127.2,HANT,,0,0,0,0,2013-06-30,2013-09-26,25471,,낙동강,서낙동강,동부경남,500톤 이상(Ⅱ지역),낙동강하구언,Ⅰb,0,0,110.3,481854,0,0.969,공기업,김해시도시개발공사,534,2023-05-01,2028-04-30,3,0
경상남도,김해시,김해시,한림,한림면 장방리 1288-4 ,1300,0,0,1300,920.4,0,0,920.4,898.5,0,0,898.5,205.6,1.8,79.6,3.5,209.3,0.8,41.003,5.596,4.943,0.025,136962,17,99.1,187.5,"BCS,ESSA",,0,0,0,0,2007-10-31,2007-11-01,42400,자외선 ,낙동강,화포천,남해동부,500톤 이상(Ⅱ지역),낙동강남해,Ⅳ,19.9,23.1,116.4,407549,23.1,0.569,공기업,김해시도시개발공사,522.7,2023-05-01,2028-04-30,7,0
경상남도,김해시,김해시,생림,경상남도 김해시 생림면 장재로 520번길 8-111 ,1100,0,0,1100,910.3,0,0,910.3,875.3,0,0,875.3,161.9,1.7,63.3,4.6,138.6,1.7,31.416,4.359,3.606,0.045,136648,18,98.9,145.8,"BCS,BBF",BCS,0,0,0,0,2006-12-31,2007-01-11,16474,자외선 ,낙동강,사촌천,남해동부,500톤 이상(Ⅱ지역),낙동강남해,Ⅳ,13.8,18,129.9,488719,18,0.701,공기업,김해시도시개발공사,804.3,2023-05-01,2028-04-30,8,0
경상남도,김해시,김해시,삼미,경상남도 김해시 한림면 퇴래리 1398-11 ,175,0,0,175,133.2,0,0,133.2,133.2,0,0,133.2,250.9,4.5,112.9,6.7,204.1,4.6,44.843,12.877,5.471,0.767,181943,37,98.2,32.8,H-SBR,,0,0,0,0,2019-03-15,2019-05-01,7326,자외선 ,낙동강,화포천,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,23.1,100965,0,0.954,공기업,김해시도시개발공사,61.3,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,낙산,경상남도 김해시 한림면 한림로 119-83 ,170,0,0,170,147.9,0,0,147.9,147.9,0,0,147.9,209.7,4.2,83.7,6.8,149.7,4.1,39.371,12.871,3.968,0.675,170113,33,98,30.4,SMMIAR,,0,0,0,0,2009-04-28,2009-04-28,2094,자외선 ,낙동강,화포천,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,20.6,90132,0,0.765,공기업,김해시도시개발공사,60.7,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,생철성포,경상남도 김해시 생림면 생림대로 1190-60 ,170,0,0,170,132.5,0,0,132.5,132.5,0,0,132.5,141,3.1,59.4,6.4,116.8,3,35.809,10.455,3.625,0.639,108245,30,97.8,18.3,IC-SBR,,0,0,0,0,2009-04-30,2009-04-30,3342,자외선 ,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,9.9,43331,0,0.41,공기업,김해시도시개발공사,42.6,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,대동주중,경상남도 김해시 대동면 대동로 222-12 ,160,0,0,160,141,0,0,141,141,0,0,141,182.7,3.9,63.6,7.8,183.7,4.5,57.377,12.28,5.097,0.628,180577,45,97.9,25.2,JASSFR,,0,0,0,0,2013-01-28,2013-05-01,4158,자외선 ,낙동강,서낙동강,동부경남,500톤 미만 50톤 이상,낙동강하구언,Ⅰb,0,0,7.7,33407,0,0.297,공기업,김해시도시개발공사,42,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,독산,경상남도 김해시 생림면 안양로 496 ,150,0,0,150,106.1,0,0,106.1,106.1,0,0,106.1,192.9,4.5,66.3,6.9,143.5,4.6,39.928,12.939,4.512,0.772,168623,33,97.7,20,"AOSB,KM-SBR",,0,0,0,0,2004-08-07,2004-08-07,2150,염소 자외선 ,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,26,113345,0,1.341,공기업,김해시도시개발공사,37.2,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,화현,경상남도 김해시 상동면 감노리 68-2 ,130,0,0,130,90.3,0,0,90.3,90.3,0,0,90.3,141.2,2.9,61.2,5.9,121.1,2.8,37.76,11.245,3.749,0.603,120654,33,97.9,12.5,JASSFR,,0,0,0,0,2022-06-21,2022-07-13,8890,자외선 ,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,13.8,60215,0,0.837,공기업,김해시도시개발공사,37,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,여차,경상남도 김해시 상동면 여차로 471번안길 16-39 ,120,0,0,120,103.9,0,0,103.9,103.9,0,0,103.9,141.2,3.4,74.4,6.4,122.9,3.4,36.955,11.281,3.67,0.659,114962,31,97.6,14.3,JASSFR,,0,0,0,0,2011-02-28,2011-02-28,1642,자외선 ,낙동강,여차천,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,16.8,73384,0,0.889,공기업,김해시도시개발공사,35.5,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,대동시례,경상남도 김해시 대동면 대동로 485번길 39 ,100,0,0,100,91,0,0,91,91,0,0,91,177,3.7,65.1,7.1,179.2,4.5,54.83,11.651,5.19,0.502,178269,43,97.9,15.8,JASSFR,,0,0,0,0,2013-11-08,2014-01-17,2038,자외선 ,낙동강,예안천,동부경남,500톤 미만 50톤 이상,낙동강하구언,Ⅰb,0,0,8.1,35314,0,0.487,공기업,김해시도시개발공사,29,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,신안안양,경상남도 김해시 생림면 안양로 251번길 43 ,80,0,0,80,96.6,0,0,96.6,96.6,0,0,96.6,143.1,3.5,61.5,6.5,122.2,3.4,37.462,11.95,3.993,0.669,125830,31,97.6,13.5,AOSB,,0,0,0,0,2006-12-31,2006-12-31,1606,자외선 ,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,8,34883,0,0.453,공기업,김해시도시개발공사,22.8,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,하사촌,경상남도 김해시 생림면 나전로 437 ,70,0,0,70,66.2,0,0,66.2,66.2,0,0,66.2,139.5,3.3,60.8,7.1,116.4,3.3,37.957,10.821,3.599,0.613,111981,31,97.6,9,IC-SBR,,0,0,0,0,2009-11-13,2009-11-13,1100,자외선 ,낙동강,사촌천,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,8,35102,0,0.666,공기업,김해시도시개발공사,24.1,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,대리,경상남도 김해시 주촌면 서부로 1701번안길 183-57 ,65,0,0,65,62.7,0,0,62.7,62.7,0,0,62.7,190.5,3.8,76.1,7.1,189.4,4.7,57.268,11.889,5.5,0.639,184615,47,98,11.7,JASSFR,,0,0,0,0,2008-06-27,2008-08-07,1400,자외선 ,낙동강,원지천,동부경남,500톤 미만 50톤 이상,낙동강하구언,Ⅰb,0,0,5.4,23440,0,0.469,공기업,김해시도시개발공사,31,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,용산,경상남도 김해시 상동면 동북로 1269-10 ,60,0,0,60,42.4,0,0,42.4,42.4,0,0,42.4,228.8,4.6,85.5,6.4,183.3,4.5,44.731,12.528,4.994,0.769,188269,36,98,9.5,JASSFR,,0,0,0,0,2009-04-30,2009-04-30,1669,자외선 ,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,8.2,35609,0,1.055,공기업,김해시도시개발공사,20.1,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,모정,경상남도 김해시 한림면 금곡로 247번길 52 ,55,0,0,55,74.2,0,0,74.2,74.2,0,0,74.2,183.1,4.6,57.4,6.8,139.7,4.8,35.939,12.771,3.912,0.875,169302,34,97.5,13.2,SMMIAR,,0,0,0,0,2009-04-28,2009-04-29,1164,자외선 ,낙동강,화포천,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,8.6,37494,0,0.635,공기업,김해시도시개발공사,32.4,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,우계,경상남도 김해시 상동면 상동로 375번길 43 ,50,0,0,50,53.9,0,0,53.9,53.9,0,0,53.9,142.8,3.8,50.6,6.4,120.2,3.6,36.685,11.427,3.652,0.602,113192,29,97.3,7.5,AOSB,,0,0,0,0,2007-05-13,2007-05-13,1395,염소 ,낙동강,대포천,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,6.1,26728,0,0.622,공기업,김해시도시개발공사,17.3,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,송촌,경상남도 김해시 생림면 마사로 368번길 28-7 ,47,0,0,47,40.4,0,0,40.4,40.4,0,0,40.4,109.7,2.6,57.7,6.3,109.6,2.4,30.668,7.754,3.238,0.48,100083,31,97.6,4.3,AOSB,,0,0,0,0,2004-10-20,2004-10-20,604,염소 ,낙동강,낙동강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,4.1,18103,0,0.563,공기업,김해시도시개발공사,13.2,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,내오서,경상남도 김해시 한림면 금곡로 102번길 104 ,45,0,0,45,39.1,0,0,39.1,39.1,0,0,39.1,105.8,3,58.7,6.4,97.7,2.9,30.654,8.455,3.108,0.419,113667,30,97.2,4,AOSB,,0,0,0,0,2003-07-30,2003-08-07,323,염소 ,낙동강,화포천,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,6.1,26805,0,0.86,공기업,김해시도시개발공사,13.2,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,산본,경상남도 김해시 진례면 산본리 283-1 ,40,0,0,40,3.1,0,0,3.1,3.1,0,0,3.1,112.1,1.7,55.3,2.8,91.1,1.8,32.003,9.193,4.713,0.73,100000,26,98.5,0.3,"KDHST,H-SBR",,0,0,0,0,2002-05-03,2002-05-03,1671,자외선 ,낙동강,진례천,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,6.5,28487,0,11.531,공기업,김해시도시개발공사,61.5,2023-05-01,2028-04-30,0,0
경상남도,김해시,김해시,가달,경상남도 김해시 한림면 김해대로 916번길 40-22 ,30,0,0,30,22,0,0,22,22,0,0,22,121.7,4.4,55.7,6,105,4,29.49,10.566,3.088,0.566,119750,29,96.4,2.6,KDHST,,0,0,0,0,1999-05-29,1999-05-29,186,,낙동강,화포천,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,6.2,27184,0,1.549,공기업,김해시도시개발공사,9.9,2023-05-01,2028-04-30,0,0
